product_id,product_name,ingredients_text,country,country_group
2.91E+14,Golden Toast Körner,"weizen flour , water, wheat oxyic (wheat flour, water), sunflower seeds (5.5%) , rapeseed oil, hafer flakes , roggen flakes , flax seeds (2.8%) , wheat chimrot , yeast, gerstenmalzmehl , iweizweiss , sugar, salt regulator sodium acetate",Germany,EUwest
2.91E+14,Herrs Baked cheese curls,"corn meal, vegetable oil (one or more of the following corn, cottonseed, palm), maltodextrin, whey, salt, cheddar cheese (pasteurized milk, cheese culture, salt, enzymes), sunflower oil, nonfat milk, monosodium glutamate, sodium phosphate, artificial colors (yellow 6, yellow 5), butter, natural flavor, citric acid, lactic acid, and annatto",Germany,EUwest
2.91E+14,Shells and white cheddar macaroni and cheese,"organic pasta, dried cheddar cheese, whey, butter, nonfat milk, salt, sodium phosphate, silicon dioxide",France,EUwest
2.91E+14,Gazpacho Wit,"water, almond (5%) , bread crumb (wheat flour, water, salt, yeast), sunflower oil, vinegar, garlic (0.7%) , salt, stabilizer xanthan gum",Netherlands,EUwest
2.91E+14,Kamut shorts with chocolate chips,"khorasan kamut wheat flour (53%) , brown sugar and quot, drops dicoccolato (14%) (sugar , cocoa mass , cocoa butter , emulsifier sunflower lecithin), sunflower oil , corn glucose syrup and quot, hazelnuts in pasta , yeasting agents (ammonium carbonates, sodium carbonates), salt, from biological agriculture",France,EUwest
2.91E+14,Sugar and Vergeoise pie,"wheat flour (gluten), sugars (19%) , water, vergeoise (11%) , butter (ait), efs of hens raised outdoors, fresh cream (5%) (ait) , yeast, salt, ascorbic acid",France,EUwest
2.91E+14,Chestnut rice billets,"full rice, chestnut flour (40%)",France,EUwest
2.91E+14,Cultivated minnesota wild rice,wild rice,France,EUwest
2.91E+14,Boni selection crunchy pancakes,"wheat flour, cane sugar, margarine (oils and vegetable fats (palm fat, sunflower oil), water, salt, lemon juice), eggs, sunflower oil, soy flour, salt, emulsifier (e322, containssoy), natural aroma of vanilla,contains gluten, eggs and soy",Belgium,EUwest
2.91E+14,Tortelloni in a creamy spinach sauce,"water, organic tortelloni (10%) (organic hartweizengriess , water, organic tomato paste twice concentrated, organic potato flakes, organic sunflower oil, organic onions, organic carrots, organic sunflower hack, organic sunflower seeds, organic breadcrumbs (organic wheat flour yeast, salt), sea salt), pipe -ripe sugar, organic garlic, organic basil), organic  soya cuisine (sojabasis (water, organic peeled  soya -beans), organic sunflower oil, organic rice, emulgator (sojalecithin), stabilizer (organic guar kernel flour), sea salt), bio spinach (5%) , organic, organic tomatoes (0.5%) , sea salt, organic garlic, organic olive oil, organic pumpkin seeds, organic vegetable broth (sea salt, organic corn starch, vegetables (organic onion, organic sellerie , organic lauch, organic carrot, organic petinake), organic lovage), organic nut, organic sunflower oil, organic pepper, organic curcuma), organic corn starch, organic rapeseed oil, organic spices",Germany,EUwest
2.91E+14,Chocolate white crisp,"sugar, cocoa butter, whole milk powder (14.6%), hazelnuts, cream powder (5.5%), rice flour, lean milk powder, milk sugar, buttermilk powder, wheat protein, emulsifier lecithine (soy), wheat malt, salt, glucose, vanilla extract",Germany,EUwest
2.91E+14,Crunchy apple and honey,"oatmeal, flakes of wheat and  soya (ble ,  soya , raw sugar, fructose, table salt, orge malt), cornflakes (corn, table salt, malt of orge), sugar, cereal crispies (corn, rice, raw sugar, complete flour (ble , seigle , orge), malt of orge , cocoa powder, table salt), grapes (6%) (cotton oil), sunflower oil, coconut flakes,flour (ble , seigle , parts of apple (3%), honey (1%), milk skimmed powder, magnesium citrate, calcium citrate, vitamins (c, d, e, b1, b2, b6, b12, pantothelo acid, niacin,folic acid, biotin), table salt, aroma (vanillin)",Switzerland,EUwest
2.91E+14,To the egg Riccioli,"durum wheat semolina, outdoor farming eggs (20%) (italy)",Switzerland,EUwest
2.91E+14,Small Breton pancakes,"raw milk, wheat flour (gluten), eggs laying on the floor, sugar, sunflower oil, guerande salt (0.3%)",Switzerland,EUwest
2.91E+14,Cheese & Garlic Croutons,"enriched wheat flour (wheat flour, malted barley flour, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid), canola oil, dehydrated romano cheese (part skim milk, cheese culture, salt, enzymes), salt, water, yeast, dehydrated garlic, natural butter flavor, dehydrated parsley, annatto color, ascorbic acid (vitamin c)",France,EUwest
2.91E+14,20 mini blinis,"water, wheat flour, rapeseed oil, skimmed milk powder, eggs on the ground with powdered soil, yeast, salt, stabilizing sorbitol syrup, lifting powders monocalcic phosphate and sodium acid carbonate, emulsifier lecithin of soy lecithin, sugar, acidifying citric acid, preservative potassium sorbate, antioxidant ascorbic acid",France,EUwest
2.91E+14,Hazelnut macaroons,"sugar, hazelnuts (41%) , water, egg white powder (ground farming), rice flour",Switzerland,EUwest
2.91E+14,Porridge Klassik,"oatmeal (48%), milk sugar, milk protein, fructose, glucose syrup dried, corn thickness, vegetable oil (sunflower), milk fat powder, dining salt, aroma",Germany,EUwest
2.91E+14,Rummo capellini nr.: 1,higher quality hard -haired semolina,France,EUwest
2.91E+14,Mixture Quinoa Boulgour Bio Monoprix,"boulgour de wheat hard (80%), red quinoa (20%)",France,EUwest
2.91E+14,Porridge Bratapfel,"oatmeal, raisins, dried apple pieces (9%), almonds (9%), cinnamon, cloves",Germany,EUwest
2.91E+14,Cranberrys and Chia bar,"dates, oats, butter, cranberry (15%) , chia seeds (8%) , sea salt flake",France,EUwest
2.91E+14,Mybioscore Pizza,"t80 wheat flour , oatmeal , deodored oleic sunflower oil (antioxidant rosemary extract), grated emmental , spices (4.4%) (oregano , basil , garlic , onion , sweet paprika , powdered tomato , red pepper powder), acacia gum , unrefined sea salt",France,EUwest
2.91E+14,Cheez it crackers,"whole wheat flour, enriched flour (wheat flour, niacin, reduced iron, vitamin b1 (thiamin mononitrate), vitamin b2 (riboflavin), folic acid), white cheddar cheese (milk, cheese cultures, salt, enzymes), soybean oil with tbhq for freshness, salt, calcium carbonate, paprika, yeast, paprika oleoresin for color, turmeric extract for color, annatto extract for color, bht for freshness, vitamin a palmitate, soy lecithin",France,EUwest
2.91E+14,Pan Tostado - Sesame Fleet Grilled Bread,"complete wheat flour (50%), wheat flour, sesame seeds (3.4%), yeast, glucose-fructose syrup, oleic sunflower oil wheat gluten (2.4%), salt, flourmalted wheat and flour treatment agent (e300)",France,EUwest
2.91E+14,Len-Quini-Tomate,"water, tomatoes (16%), quinoa (15%), rapeseed oil, native linseed oil made of gold liner (8%), lemon juice, linen flour (4%), onions, mandel flour , sea salt, potato thickness, corn starch, dextrose, spices (garlic, oregano, basil, sellerie , pepper), pipe folding sugar, spice oil",Germany,EUwest
2.91E+14,Wok vegetable noodles,"presey pasta pasta (34%) (ble hard semolina, white egg , water),sauce vegetables (23.5%) (orange and yellow carrots, red peppers, black mushrooms), water, sunflower oil, sugar, aromes (gluten), salt, emulsifiers e471, e472e, thickening e412, curcuma",France,EUwest
2.91E+14,Walnut pasta,"hard wheat semolina, spelled grain semolina, franconian walnut flour (10%)",Germany,EUwest
2.91E+14,Fry,"water, vegetable proteins (16%) (peas, sunflower, oat), rapeseed oil, prunes, tomato puree, pea fibers, spices (contains mustard), red area, red wine concentrate (contains sulfites), vinegarred wine, apple vinegar, corn starch, brown sugar, alcohol vinegar, sugar, yeast extract, salt, vitamin b12",Germany,EUwest
2.91E+14,Bio spelled pizza dough vegan,"spelled flour , water, yeast , baking powder (corn starch , tartar, sodium), olive oil , rice flour , barley salt , stone salt, acerola cherry juice powder , ingredients from controlled ecological agriculture",Netherlands,EUwest
2.91E+14,7 grains breakfast,"whole grain wheat flour (88%), whole grain oatmeal (2%), rice flour (2%), whole -grain barley (2%), rye flour (2%), corn flour (2%), whole -grain millet flour (2%), salt",Netherlands,EUwest
2.91E+14,Small Chinese chocolate chips,"pastry cream (35%) (water, sugar, transformed starch, fresh egg whites (3.5%), whole milk powder, lactoserum powder, natural aromas including vanilla, maltodextrin, thickening (xanthan gum), coloring (coreta carotene)), french blue flour (34%) , chocolate chips (8%) (sugar, cocoa paste, cocoa butter, natural vanilla flavor, emulsifier (sunflower lecithin)), sugar, rapeseed oil, fresh eggs (3.5%) , inverted sugar syrup, yeast, gluten of ble, salt, natural aromas (contains alcohol), emulsifier (e471), preservative (calcium propionate), milk proteins, disabled yeast, coloring (beta carotene)",France,EUwest
2.91E+14,Croc'choc,"cereals (51.6%) (corn flour, complete wheat semolina, wheat sound, oatmeal), dough to hazelnut and cocoa (40%) (sugar, 2 hazelnut (16%), coconut oil, milk powderskimmed, sunflower oil, cocoa powder (7%), emulsifier sunflower lecithin), cane sugar, salt",France,EUwest
2.91E+14,The twisted gruyère aop & onion,"wheat flour, aop gruyere cheese (13%), olive oil, yeast, salt, red onion in semolina (1%), skimmed milk powder, sugar, rising agent (sodium bicarbonate), acerola powderon cassava starch",Switzerland,EUwest
2.91E+14,Jordans crunchy granola,"complete oatmeal (74%), sugar, dried fruit and nuts (9%) (raisins, tapered almonds), vegetable oils (rapeseed oil, palm oil), honey (1%), seeds of seedssunflower, natural aroma",Belgium,EUwest
2.91E+14,Organic bee bread,bee bread,France,EUwest
2.91E+14,Easy Cook Noodles,"wheat flour, palm oil, salt",France,EUwest
2.91E+14,Assortment of 4 Astruc dry ovens,"sugar, wheat flour, concentrated butter colorful chopped almonds,carotenoids (13%)) (skimmed in powder, salt, vanillin sugar (sugar 8lut% l), aromas baking soda had contained traces of soybeans",France,EUwest
2.91E+14,Ardèche chestnut flour,chestnut,France,EUwest
2.91E+14,Melbatoast,"wheat flour, salt, emulsator (sodium stearoyl-2-lactylate (e481), sojalecithin (e3221), yeast, flour improver (ascorbin acid (e300)), barley malt,g",Belgium,EUwest
2.91E+14,The Trouvillais Lemon Almond,"wheat flour, sugar, normandy butter (24%) , lemon cubes (5%) (apple puree and juice of apple, lemon concentrated juice, citrus fibers, gelifier pectins, natural lemon aroma), almonds (5%), creme fraicheaop (5%) , powder egg yolks, natural lemon aroma, sea salt, skim milk, whole eggs",France,EUwest
2.91E+14,Full rice cake,"complete organic rice (99.7%) , sea salt",Switzerland,EUwest
2.91E+14,Full crisp bread,"full crushed rye (80%) , complete rye flour (15%) , kitchen salt",France,EUwest
2.91E+14,Rye fully grain bread with sunflower seeds,"cereal products (rye full grain meal, full rye flour), water, natural sauerteig (rye -ranging, water), sunflower seeds (5%) , oatmeal, salt unimposed, malt extract (barley), wheat germ, sugar beet syrup, yeast",Austria,EUwest
2.91E+14,All Butter Shortbread Fingers,"fortified wheat flour (wheat flour, calcium carbonate, iron, niacin, thiamin), salted butter (32%) (butter (milk), salt), sugar, raising agent ammonium carbonate",France,EUwest
2.91E+14,Choco bread 3 Meunier X10,"wheat flour, butter, chocolate (sugar, paste and cocoa butter, soy lecithin), sugar, yeast, salt, wheat gluten, coloring carotenoids, emulsifier e470, whole milk, gilding, processing agent e300, eggs, enzymes",France,EUwest
2.91E+14,Bénénuts Twinuts original,"peanuts (38%), rice flour, starch (wheat and corn), sunflower oil, sugar, flavoring salted taste (aromas, onion powder, spices and herbs, acidifying (citric acid)), salt, caramelized sugar",France,EUwest
2.91E+14,Oreo biscuit golden,"wheat flour, sugar, rapeseed oil, palm oil, glucose-fructose syrup, wheat starch, raising agents (sodium carbonates, ammonium carbonates), salt, emulsifiers (soya lecithin, sunflower lecithin), flavourings",France,EUwest
2.91E+14,Wheat flour flour,soft wheat flour,France,EUwest
2.91E+14,Goji coconut protein balls,"dates, cashews, rice starch, grape juice concentrate, desiccated coconut, dried goji berries, pea powder protein, rice powder protein, cacao powder, chia seeds, red berry flavouring",France,EUwest
2.91E+14,SteinoFenpie Margaret,"pizzabodes (weizen flour , water, rapeseed oil, yeast, sugar, dining salt, olive oil), tomato sauce (30%)tomato puree (95%), rapeseed oil, dining salt, sugar, spices, herbs, olive oil), edamer (6.7%), mozzarella (6.7%),herbs",Germany,EUwest
2.91E+14,Speeding with spelled,"spelled flour (32%) (gluten) (triticum spelta), cane sugar blond, eggs , sunflower oil , lupine flour , emulsifier sunflower lecithin, lifting powders (potassium tartrates, sodium carbonates, ammonium carbonates), salt, natural vanilla aroma",France,EUwest
2.91E+14,Soft cake raspberry,"sugar, glucose-fructose syrup, raspberry juice based on concentrated juice (14%), wheat flour, cocoa paste, whole egg (6%), palm grease, cocoa butter, stabilizing (sorbitol syrup), wheat starch, gelling (pectin), acidifying (citric acid), emulsifiers (e471, lecithins (soy), natural aroma, tapioca starch, lifting powders (ammonium acid carbonate, sodium acid carbonate), correctoracidity (sodium citrates), kitchen salt, natural vanilla aroma",Switzerland,EUwest
2.91E+14,24 -sliced ​​sack bread,"flour ble, water, yeast, salt, dextrose, wheat gluten, rapeseed oil, curator e282, flour treatment agent e300.traces of milk and oeufs",France,EUwest
2.91E+14,Lot Spaghetti Pasta X3,"durum wheat semolina, water",France,EUwest
2.91E+14,Gallo Harina Mix Sin Gluten,"maize starch, rice flour, potato flour, modified potato starch sugar, thickeners (e412, e464, e401, e440), raising agents (e575, e500), iron, vitamins (thiamine, riboflavin, niacin, b6, folic acid)",France,EUwest
2.91E+14,Italian Bakery Tramezzini,"wheat flour, water, yeast, palm oil, salt, soy flour, beer yeast, dextrose",France,EUwest
2.91E+14,Breton peasant - 6 butter -sucking pancakes at brown sugar,"crepe (86%) (flour of wheat (28%) , milk fresh pasteurized (20%) , sugar, eggs whole pasteurized (14%) , bereur rere fresh (4.9%) , dextrose, salt), garnish (14%) (sugar ofcane (8.4%) , bereur pastry chef (5.6%) )% ages expressed on the garnished pancake, eggs of hens high air",France,EUwest
2.91E+14,Cittle multi -cercerated sandwiches,"rice flour , buckwheat flour , quinoa , red cane sugar , sea salt",France,EUwest
2.91E+14,"Brezeling bakers, gluten -free","water, cornstarch, rice flour, buckwheat flour, psyllium husk, apple fiber, rapeseed oil, yeast, sugar, salt, thickener hydroxypropylmethyl cellulose and sorbitol,sea agent pure wine stone,baking agent soda,acid regulator calcium acetate,brezell eye (water, acid gulk sodium hydroxide)",Germany,EUwest
2.91E+14,Donuts au Sucre,"flour of wheat , water, oils and vegetable fats (palm, rapeseed), sugar (9%), yeast, salt, emulsifiers (e471-e472e-e481), gluten , lifting powder (e450i-e500ii), dextrose, stabilizing (e412), lactoserum powder, glucose syrup, lactose , thickening (e415), aroma, lemon juice",France,EUwest
2.91E+14,Round puff pastry,"wheat flour, water, palm fat, sunflower seed oil, ethyl alcohol, salt, concentrate lemon juice, baking powder",Belgium,EUwest
2.91E+14,L’aperitif gourmet provençal Croquets,"wheat flour, milk, black nyons olives (11%) , black olives in the mediterranean basin, eggs, almonds, small spelled flour from mont ventoux, sugar, natural lifting powder (wheat starch, sodium bicarbonate, monopotassic tartrate), salt,wheat flour, provence tomatoes (27%) , eggs, milk, almonds, small spelled flour from mont ventoux, sugar, aop parmesan, extra virgin olive oil, salt, onions, black olives, igp balsamic vinegar, garlic, espelette aop pepper (0.2%) , coriander, rosemary, thyme, pepper, natural lifting powder (wheat starch, sodium bicarbonate, monopotassic tartrate),wheat flour, milk, provence basil (17%) , pistou (14%) (provence basil (46%) , sunflower oil, olive oil, garlic, aop parmesan (2%), pine nuts, salt, lemon juice, pepper), egg, almonds, parmesan aop (9%) , little spelled flour from mont ventoux, sugar, salt, garlic, natural lifting powder (wheat starch, sodium bicarbonate, monopotassic tartrate)",France,EUwest
2.91E+14,Cereal flakes,"cereals rice (63%), complete wheat (21%)), sugar, wheat gluten, wheat germs, salt, barley malt, a skimmed powdered, vitamins (b1, b2, b3, b6, b9, b12,c), iron, emulsifier (e471), aroma,source of fiber",Belgium,EUwest
2.91E+14,Provencal pancakes,"complete hydrated wheat flakes 39.9 g), rice complete cooked 31.2 g), oatmeal complete hydrated 19.9 gm, tomato coulis , complete wheat flour 10.4 g (and quot,), disodored sunflower , aromatic plants (basil , parsley), garlic , powder tomato , sea salt, provence herbs",France,EUwest
2.91E+14,Biological durum wheat semi-complet,ble hard semolina,France,EUwest
2.91E+14,Trianon 12-16p,"sugar, cream, cocoa paste, hazelnut (9%), half-ripped milk, egg white, wheat flour, cocoa butter, skim milk, vegetable oil (palm, palmist), whole powdered milk, almond (1%),anhydrous, emulsifier (e322 (soy), e471, e433, e476), lean cocoa in powder (butter), cocoa powder, lactose, milk proteins, egg yolk, skimmed milk powder powder powder, lifting powder (e500), barley malt extract, stabilizing (e407), yeast, coloring (e160a), dacid corrector (e501 (i), e526)",Belgium,EUwest
2.91E+14,Organic wheat flour,ble type 55 flour,France,EUwest
2.91E+14,Almond cake flavor of yesteryear,"cane sugar (53%) , raw almonds powder (31%) , ble, full wheat flour (5.6%) , lifting powder (diphosphates and sodium carbonates), thickening (cellulosic gum), antioxidant (rosemary extracts)",France,EUwest
2.91E+14,Pave almost,"wheat flour, water, salt, yeast, wheat gluten, dehydrated and devitalized wheat sourdough, roasted wheat malt, malted wheat flour, emulsifier e471, flour treatment agent ascorbic acid",France,EUwest
2.91E+14,Organic butter puff pastry - Biologik,"t65 wheat flour, water, butter (23%), guerande salt, concentrated lemon juice",France,EUwest
2.91E+14,Sweet puff pastry,"flour, butter, sugar, salt",France,EUwest
2.91E+14,Rati Rigati,"durum wheat semolina, water",Switzerland,EUwest
2.91E+14,Outside man - cheesecake,"wheat flour (gluten), non-hydrogenated palm fat , refined gouda cheese (18%) (milk) , yeast , powdered milk , sea salt, egg , onion , controlled organic crop spices",France,EUwest
2.91E+14,P'tit deli pancakes strawberry,"sugar ,wheat flour,whole milk (11%) ,concerned strawberry puree (10%) (fruit equivalent (15%),glucose syrup,fresh eggs (8.9%) ,stabilizing glycerol,dextrose,concentrated butter,salt ,wheat gluten,gelifier pectins,natural strawberry aroma with other natural aromas,acidity corrector e331,acidifying citric acid,traces of hull fruit",France,EUwest
2.91E+14,Mini Cookies,"t65 wheat flour, dark chocolate (25%) (cocoa paste, cane sugar, cocoa butter, vanilla extract), red cane sugar, vegetable fat (sunflower oil, cocoa butter and quot , emulsifier sunflower lecithins, lemon juice), chocolate chip cane sugar and quot (10%), pate de cocoa, cocoa butter), lean cocoa in powder, lifting powders (ammonium carbonates and sodium carbonates), sea salt, cocoa extract",France,EUwest
2.91E+14,Instant Noodles Flavor Beef,"noodles (89.23%) soft wheat flour (70.4%) , palm oil, salt, antioxidant extract rich in tocopherols,seasoning (10.77%) salt, maltodextrin, tender wheat flour, sugar, powdered yeast extract, powdered onion, aroma, colors ordinary caramel,paprika extract, powder garlic, sunflower oil, hydrolyzed soy proteins, taste enhancers e627,e631, dried red pepper (0.05%) , dried chives (0.02%) , acidity corrector citric acid",France,EUwest
2.91E+14,Sarasin chips with Guérande salt,"buckwheat flour (60.9%), sunflower oil (38%), guerande salt (1.1%)",France,EUwest
2.91E+14,Crispbread sesame oil and seasalt,"potato thickness, sesame seeds (9,296), amarantol, rice flour, fiber made of cane, sugar, rice flour, water) emulgator (mono and diglycerides of food acids), hetet, thickening means hydroxypropylated rice stimulus, salt, salt 70 can traces of milkcontain",Germany,EUwest
2.91E+14,Pizza four cheeses,"wheat flour, tomato puree (20.6%), edam (11%) (milk, salt, lactic ferments, microbial coagulant), mozzarella (11%) (milk, salt, lactic ferments, microbial coagulant), water, fresh cream, emmental (4.4%) (milk, salt, lactic ferments, microbial coagulant), rapeseed oil, cream, blue cheese (0.8%) (milk, salt, lactic ferments, microbial coagulant, mold crops), sugar, salt, starch, yeast,aromatic plants, spices, dextrose, wheat starch, garlic",Belgium,EUwest
2.91E+14,Tortilla Wraps,"wheat fabric flour , wheat flour , water, stabilizer (glycerin), rapeseed oil, dining salt, sugar, baking agent (sodium carbonates), acidic agents (apple acid), preservatives (potassium sorbat, calcium propionate), emulsifier (mono and dining acids),)",Switzerland,EUwest
2.91E+14,Coco sprouted cereal macaroons,"graised buckwheat (36.2%) , coconut (27.4%) , rice syrup, water, sunflower oil, sea salt, biological",France,EUwest
2.91E+14,Turron Imperial de Cacahuete,"peanut (38%), sugar, glucose and fructose syrup, egg white, wafer (potato starch, sunflower oil), wafer as coating on the surface",France,EUwest
2.91E+14,Belgian chocolate cork waffles,"wheat flour, sugar (18%), vegetable oils (palm, rapeseed), chocolate (13%) (sugar, cocoa paste, cocoa butter, butyric fat (milk), emulsifiers (lecithins (soy), e476)), glucose glucose syrup-fructose, eggs of hens raised on the ground, yeast, emulsifiers (mono-and diglycerides of fatty acids, stearroyl-2-sodium lact, lecithins (soy), salt, aroma",France,EUwest
2.91E+14,Ravioli 5 formaggi,"durum wheat semolina, free-range egg (12%), milk, breadcrumbs (wheat), whey powder, whey, water, sunflower oil, milk protein, dietary fibre (bamboo, psyllium, pea), potato starch, salt, yeast extract, natural flavouring (milk), acidity, cream, rennet, acidity regulator (citric acid), blue mould culture, preservative (egg lysozyme)",France,EUwest
2.91E+14,RIZ around dessert,superior quality round rice,France,EUwest
2.91E+14,Guérande salt cake chips,"ble black flour (62%) , sunflower oil, guerande salt (2.4%)",France,EUwest
2.91E+14,The Eiffel Tower,"galettes wheat flour, sugar, bereur pastry chef (20%) (i,e, in reconstituted butter (24%)), eggs , salt, lifting powders ammonium carbonate, sodium carbonate, diphosphate, malt (orge), white of efs , milk skimmed, stabilizing sorbitol, colors e150c, e160a, thickening gum arabic,palet wheat flour, bereur pastry chef (27%) (or in reconstituted butter (32%)), sugar, eggs , white of efs , salt, powder to lift diphosphate, sodium carbonate, malt (orge), coloring e160a",France,EUwest
2.91E+14,Barre proteinee,"mixture of vegetable proteins (raw pea proteins , full rice proteins germinated agave, soluble tapioca fibers sunflower seeds , dark chocolate (cane sugar paste of cocoa bertre, vanilla) millet seeds ,cocoa feves, cocoa dough powder sunflower oil, raw quinoa bass, brown rice syrup , citrus pectin concentrates juice, natural vanilla paste, non -refined sea salt suspic",France,EUwest
2.91E+14,Oatmeal cookies,"wheat flour (45.2%) , oat sound (35.7%) , red cane sugar, rapeseed oil, natural aromas, lifting powders (citric acid, sodium carbonates, ammonium carbonates), emulsifying lecithins ofrapeseed, sea salt, milk proteins, cinnamon",Switzerland,EUwest
2.91E+14,Cream delights,"wheat flour, sugar, sunflower oil, pasteurized eggs, pastry cream (18%) (pasteurized eggs, corn starch, sugar and coloring (caroten) l, invert sugar (water, sugar and citric acid), geeures (carraghenanes and gumxanthan), lifting powders (e-450i5 esooii), powdered milk, humouts (sorbitol and glycerin), preservatives (sorbic acid, potassium sorbate), acidifying (citric acid), salt, aroma (vanilla, butter and lemon)and dyes (caroten)",France,EUwest
2.91E+14,Ravioli with summer truffles,"paste (55%) (durum wheat flour), eggs ,farce (19%) ricotta (45%) (whey, cream of milk, salt), edamer (milk, lactic ferments, salt, rennet), butter, latiere preparation (milk proteins, vegety fats (palm) water, salt), breadcrumbs (tender wheattype and quot, 0 and quot, water, salt, yeast), powdered milk, dirt flakes (potatoes apples, emulsifier mono and acid diglycerides e471), grana padano (milk, rewarding salt, conservative egg lisozima), summer truffle (4%) (tuber aestivum, truffle juice, salt powder, salt, vegetal fiber, spices, aromas (contribution of taste enhancer monosodic glutamate, guanylateof sodium and inosidate",France,EUwest
2.91E+14,The brioche rolled,"brioche with chocolate fodder yellow powder powder powder sugar (40%), chocolate powder sugar (6.5%), cocoa brown), egg pastry butter (3.5%) , invert sugar syrup rice flour, water, whitesfresh eggs icing sugar (1.8%) (sugar, potato starch), transformed starch, aromas, egg planch powder (0.5%) , lean powder, palm grease, ois proteins, powdered lactrum, whole cocoa powder, whole cocoa powder,maltodextrine, thickened aroten), milk (colored beta (anthane gum), natural aroma), wheat flour (1%) , butter, fresh eggs (4.5%) , sugar, rapeseed oil, sugar syrup nverte, yeast, flourthermisted blot, wheat gluten, salt, natural aroma (contains aroma, milk, alcohol), storage proteins (e471), disabled coloring (beta carotene),intolerant this product is",France,EUwest
2.91E+14,Crozet sarrasin,"organic buckwheat white semolina, organic buckwheat flour (40%)",France,EUwest
2.91E+14,Beef raviolini,"pates (55%) soft wheat flour (58%) , eggs (18.5%) , dr wheat semolina (45%) beef (28%) , prepared beef (beef, salt, dextrose, natural aromas, conservative e250, e251 break (soft wheat flour type ss, yeast, salt), wine (contains sulfites), onion gr cheese (9%) (milk, salt, rennet, preservative egg lysozyme), sunflower oil, garlic, aromatic plants nutmuscade e (0.04%), pepper (0.04%), salt, yeast extract",France,EUwest
2.91E+14,Butter cookie,"white flour (wheat), butter (30%) (europe), sugar, wheat starch, glucose syrup, whole eggs in powder (floor eggs on the floor), kitchen salt, lifting powder (e 503), hazelnuts, hazelnuts, hazelnuts, hazelnuts, hazelnuts, hazelnutsalmonds",Switzerland,EUwest
2.91E+14,Special paella rice,halflonger rice of superior quality,France,EUwest
2.91E+14,ARN SCOTCH FINGER,"wheat flour, sugar, butter (cream (from milk), salt), vegetable oil (antioxidant (e307b from soy)), starch (wheat), condensed milk, salt, eggs, baking powder, contains wheat, gluten, egg, milk, soy",France,EUwest
2.91E+14,Carrot Cake,"icing sugar mixture (sugar, maize starch), rehydrated carrot (13%), walnuts (10%), caster sugar, neufchatel cream cheese (milk, cream, milk solids, salt, vegetable gum (410), food acid (270), starter culture), bakers flour (wheat flour, thiamine, folic acid), sour cream (pasteurised cream, pectin, milk solids, sour cream cultures), canola oil, whole egg, unsalted butter, apple puree (apple, ascorbic acid (300)), natural flavour, natural vanilla flavour, sodium bicarbonate (500), baking powder (mineral salt (450, 500), wheat flour), salt, lemon juice (preservative (202), cinnamon ground, mixed spice (coriander, cinnamon, cassia, ginger, cloves), ginger",Switzerland,EUwest
2.91E+14,Dinel Kususle Casao-Zimic,"dinkel full grain flour (30%) , corn grine, sugar, rice flour, strength, cocoa powder (2%) , glucose, cinnamon (0.8%) , salt, natural vanilla aroma",Germany,EUwest
2.91E+14,Blue tender to germinate,wheat,France,EUwest
2.91E+14,DIMA CREATIONS DIMA DAMA TORTONESI almond,"wheat flour, sugar, concentrated butter, almonds (16%), chocolate (8%) (cocoa paste, sugar, cocoa butter, emulsifiers soy lecithins, aromas), vanillin",Switzerland,EUwest
2.91E+14,Dark chocolate Digestives,"fortified wheat flour (wheat flour, calcium carbonate, iron, niacin (b3), thiamin (b1)), plain chocolate (27%) (sugar, cocoa mass, cocoa butter, butter oil (from milk), emulsifier (soya lecithins), flavouring), palm oil, wholemeal wheat flour, sugar, demerara sugar, partially inverted sugar syrup, raising agents (sodium carbonates, ammonium carbonates), salt",France,EUwest
2.91E+14,Express Langkorn & Wildreis,"steam-colored lace-long grain rice (88%), steam-colored wild rice (10%), sunflower oil",Switzerland,EUwest
2.91E+14,Delights with tomatoes and mozzarella,"water, crushed tomatoes (21%) , wheat flour (15%), sunflower oil, mozzarella (6%) (cheese) , dirty whole egg (outdoor spray eggs), corn starch, onion, tomato puree (3%) , small powdered, breadcrumbs (wheat flour, kitchen salt, yeast), basil (0.7%), iodine kitchen salt, sugar, spices, aromas (contains gluten)",Switzerland,EUwest
2.91E+14,Crunchy almond granola,"oats (48%), raw cane sugar, spelt (wheat) flakes, sunflower oil, barley flakes, roasted almonds (5%), rice flour, puffed wheat, wheat flour, rye flour",Belgium,EUwest
2.91E+14,Panini Rolls gluten-free WHEAT-FREE LACTOSE-FREE,"water, maize starch, maize flour, apple fibre, rice flour, dextrose, thickener (hydroxypropyl methylcellulose), soya protein, sunflower oil, yeast, salt, acids (tartaric acid, citric acid)",Germany,EUwest
2.91E+14,Vollkorn Spaghetti no 3,organic fully grain hard wheat semolina (100%),Germany,EUwest
2.91E+14,6 small organic wheat pancakes,"whole milk , whole eggs , blue flour (23%), cane sugar , black wheat flour , sunflower oil , guerande salt",France,EUwest
